16342,1
16343,1
16344,1
16345,0
16346,0
16347,2
16348,1
16349,1
16350,1
16351,1
16352,1
16353,1
16354,1
16355,1
16356,1
16357,1
16358,1
16359,0
16360,0
16361,0
16362,0
16363,0
16364,0
16365,1
16366,1
16367,1
16368,1
16369,1
16370,1
16371,1
16372,0
16373,0
16374,2
16375,1
16376,1
16377,1
16378,1
16379,1
16380,1
16381,1
16382,1
16383,1
16384,1
16385,0
16386,1
16387,1
16388,1
16389,1
16390,1
16391,1
16392,1
16393,1
16394,1
16395,1
16396,1
16397,0
16398,0
16399,1
16400,0
16401,1
16402,1
16403,0
16404,1
16405,1
16406,0
16407,0
16408,0
16409,0
16410,1
16411,2
16412,1
16413,1
16414,1
16415,1
16416,1
16417,1
16418,1
16419,3
16420,2
16421,2
16422,1
16423,0
16424,0
16425,0
16426,1
16427,0
16428,0
16429,1
16430,0
16431,0
16432,1
16433,0
16434,1
16435,0
16436,2
16437,0
16438,0
16439,0
16440,0
16441,0
16442,0
16443,0
16444,0
16445,2
16446,1
16447,0
16448,1
16449,1
16450,1
16451,0
16452,2
16453,0
16454,1
16455,2
16456,1
16457,0
16458,1
16459,1
16460,1
16461,1
16462,1
16463,1
16464,1
16465,1
16466,1
16467,1
16468,1
16469,0
16470,0
16471,1
16472,2
16473,1
16474,2
16475,2
16476,1
16477,1
16478,1
16479,0
16480,0
16481,2
16482,2
16483,1
16484,1
16485,1
16486,1
16487,0
16488,0
16489,1
16490,0
16491,0
16492,0
16493,0
16494,1
16495,0
16496,0
16497,1
16498,1
16499,1
16500,1
16501,1
16502,1
16503,1
16504,2
16505,2
16506,1
16507,1
16508,1
16509,1
16510,2
16511,1
16512,1
16513,1
16514,1
16515,1
16516,1
16517,1
16518,1
16519,1
16520,1
16521,0
16522,1
16523,1
16524,1
16525,1
16526,1
16527,1
16528,1
16529,1
16530,1
16531,2
16532,1
16533,0
16534,1
16535,1
16536,1
16537,1
16538,1
16539,0
16540,0
16541,2
16542,0
16543,0
16544,2
16545,0
16546,0
16547,2
16548,0
16549,0
16550,2
16551,1
16552,0
16553,0
16554,0
16555,0
16556,0
16557,0
16558,0
16559,2
16560,0
16561,0
16562,1
16563,2
16564,1
16565,1
16566,1
16567,1
16568,0
16569,0
16570,2
16571,0
16572,1
16573,1
16574,2
16575,1
16576,1
16577,2
16578,2
16579,0
16580,0
16581,0
16582,1
16583,0
16584,1
16585,0
16586,2
16587,2
16588,2
16589,1
16590,1
16591,1
16592,1
16593,1
16594,1
16595,1
16596,1
16597,1
16598,0
16599,1
16600,0
16601,0
16602,1
16603,0
16604,0
16605,0
16606,0
16607,0
16608,2
16609,0
16610,0
16611,0
16612,0
16613,0
16614,2
16615,1
16616,0
16617,0
16618,1
16619,1
16620,0
16621,1
16622,1
16623,0
16624,1
16625,1
16626,0
16627,1
16628,1
16629,1
16630,2
16631,0
16632,0
16633,0
16634,0
16635,0
16636,0
16637,0
16638,0
16639,0
16640,0
16641,1
16642,1
16643,1
16644,2
16645,2
16646,1
16647,0
16648,1
16649,1
16650,0
16651,1
16652,1
16653,0
16654,0
16655,2
16656,2
16657,1
16658,0
16659,0
16660,0
16661,1
16662,1
16663,2
16664,1
16665,1
16666,1
16667,2
16668,0
16669,0
16670,0
16671,1
16672,1
16673,1
16674,2
16675,1
16676,0
16677,0
16678,0
16679,1
16680,1
16681,1
16682,1
16683,0
16684,1
16685,2
16686,1
16687,2
16688,0
16689,1
16690,1
16691,1
16692,1
16693,1
16694,2
16695,1
16696,0
16697,2
16698,0
16699,1
16700,2
16701,1
16702,1
16703,2
16704,0
16705,2
16706,1
16707,0
16708,0
16709,1
16710,2
16711,2
16712,1
16713,1
16714,1
16715,1
16716,1
16717,1
16718,1
16719,1
16720,1
16721,1
16722,2
16723,0
16724,0
16725,1
16726,1
16727,2
16728,1
16729,1
16730,1
16731,2
16732,1
16733,2
16734,0
16735,0
16736,0
16737,1
16738,1
16739,0
16740,0
16741,0
16742,2
16743,1
16744,0
16745,1
16746,1
16747,1
16748,1
16749,1
16750,1
16751,1
16752,1
16753,1
16754,1
16755,2
16756,1
16757,1
16758,1
16759,1
16760,2
16761,0
16762,1
16763,0
16764,2
16765,1
16766,2
16767,1
16768,0
16769,1
16770,2
16771,1
16772,1
16773,0
16774,2
16775,0
16776,0
16777,2
16778,1
16779,1
16780,1
16781,1
16782,1
16783,1
16784,1
16785,2
16786,1
16787,1
16788,2
16789,0
16790,0
16791,1
16792,1
16793,0
16794,0
16795,1
16796,0
16797,0
16798,0
16799,2
16800,0
16801,1
16802,1
16803,0
16804,1
16805,0
16806,1
16807,1
16808,1
16809,2
16810,1
16811,0
16812,0
16813,0
16814,0
16815,1
16816,1
16817,1
16818,1
16819,1
16820,1
16821,1
16822,2
16823,0
16824,1
16825,1
16826,1
16827,1
16828,0
16829,0
16830,1
16831,1
16832,1
16833,0
16834,0
16835,0
16836,0
16837,2
16838,0
16839,0
16840,1
16841,0
16842,1
16843,0
16844,2
16845,0
16846,1
16847,1
16848,1
16849,2
16850,1
16851,2
16852,1
16853,1
16854,1
16855,1
16856,1
16857,1
16858,1
16859,1
16860,1
16861,1
16862,1
16863,2
16864,0
16865,1
16866,1
16867,1
16868,1
16869,0
16870,1
16871,0
16872,0
16873,0
16874,0
16875,2
16876,1
16877,0
16878,1
16879,2
16880,1
16881,2
16882,1
16883,1
16884,0
16885,2
16886,1
16887,1
16888,1
16889,1
16890,0
16891,1
16892,2
16893,1
16894,2
16895,2
16896,1
16897,0
16898,0
16899,1
16900,1
16901,1
16902,0
16903,0
16904,1
16905,1
16906,2
16907,2
16908,1
16909,1
16910,1
16911,1
16912,1
16913,1
16914,1
16915,0
16916,1
16917,2
16918,1
16919,0
16920,0
16921,1
16922,0
16923,1
16924,1
16925,1
16926,1
16927,1
16928,1
16929,1
16930,1
16931,1
16932,1
16933,1
16934,1
16935,1
16936,1
16937,0
16938,2
16939,1
16940,1
16941,1
16942,1
16943,1
16944,1
16945,1
16946,1
16947,1
16948,1
16949,0
16950,1
16951,0
16952,2
16953,2
16954,1
16955,1
16956,2
16957,0
16958,1
16959,1
16960,1
16961,2
16962,1
16963,1
16964,1
16965,0
16966,2
16967,2
16968,1
16969,1
16970,2
16971,1
16972,1
16973,1
16974,1
16975,1
16976,1
16977,1
16978,1
16979,2
16980,1
16981,1
16982,1
16983,0
16984,0
16985,0
16986,1
16987,0
16988,0
16989,0
16990,0
16991,1
16992,1
16993,0
16994,0
16995,1
16996,1
16997,0
16998,1
16999,1
17000,1
17001,0
17002,1
17003,1
17004,1
17005,0
17006,1
17007,0
17008,1
17009,2
17010,0
17011,1
17012,1
17013,1
17014,0
17015,1
17016,0
17017,2
17018,1
17019,0
17020,0
17021,0
17022,0
17023,1
17024,0
17025,1
17026,1
17027,0
17028,2
17029,2
17030,1
17031,1
17032,1
17033,2
17034,2
17035,1
17036,0
17037,0
17038,0
17039,0
17040,1
17041,1
17042,2
17043,1
17044,1
17045,1
17046,1
17047,1
17048,1
17049,3
17050,1
17051,1
17052,1
17053,1
17054,0
17055,0
17056,2
17057,0
17058,0
17059,0
17060,1
17061,1
17062,1
17063,1
17064,0
17065,1
17066,1
17067,1
17068,1
17069,1
17070,1
17071,1
17072,1
17073,2
17074,0
17075,0
17076,1
17077,2
17078,0
17079,2
17080,1
17081,1
17082,0
17083,1
17084,1
17085,1
17086,0
17087,0
17088,0
17089,0
17090,0
17091,2
17092,1
17093,0
17094,0
17095,0
17096,0
17097,2
17098,0
17099,0
17100,1
17101,0
17102,2
17103,1
17104,1
17105,1
17106,1
17107,1
17108,1
17109,1
17110,1
17111,2
17112,1
17113,0
17114,1
17115,1
17116,2
17117,1
17118,1
17119,2
17120,2
17121,0
17122,1
17123,0
17124,0
17125,0
17126,1
17127,1
17128,1
17129,2
17130,1
17131,0
17132,0
17133,2
17134,0
17135,0
17136,3
17137,1
17138,2
17139,0
17140,2
17141,1
17142,2
17143,1
17144,0
17145,1
17146,1
17147,1
17148,1
17149,1
17150,1
17151,1
17152,1
17153,1
17154,1
17155,1
17156,1
17157,0
17158,0
17159,1
17160,0
17161,1
17162,0
17163,0
17164,2
17165,1
17166,0
17167,1
17168,0
17169,0
17170,2
17171,0
17172,0
17173,1
17174,2
17175,1
17176,1
17177,1
17178,1
17179,1
17180,1
17181,1
17182,1
17183,1
17184,1
17185,1
17186,1
17187,1
17188,1
17189,1
17190,1
17191,1
17192,1
17193,1
17194,1
17195,1
17196,1
17197,1
17198,0
17199,0
17200,1
17201,1
17202,1
17203,1
17204,1
17205,1
17206,1
17207,1
17208,1
17209,1
17210,1
17211,1
17212,1
17213,1
17214,1
17215,1
17216,1
17217,1
17218,1
17219,1
17220,1
17221,1
17222,1
17223,1
17224,1
17225,1
17226,1
17227,1
17228,0
17229,0
17230,2
17231,1
17232,2
17233,0
17234,2
17235,1
17236,1
17237,1
17238,1
17239,1
17240,1
17241,1
17242,1
17243,1
17244,1
17245,1
17246,2
17247,1
17248,1
17249,1
17250,1
17251,0
17252,1
17253,1
17254,1
17255,1
17256,1
17257,1
17258,1
17259,1
17260,1
17261,1
17262,0
17263,1
17264,2
17265,1
17266,2
17267,2
17268,1
17269,1
17270,0
17271,2
17272,1
17273,0
17274,2
17275,0
17276,2
17277,1
17278,1
17279,1
17280,1
17281,0
17282,1
17283,2
17284,1
17285,0
17286,2
17287,1
17288,0
17289,1
17290,1
17291,1
17292,1
17293,3
17294,3
17295,1
17296,1
17297,1
17298,2
17299,1
17300,0
17301,1
17302,1
17303,2
17304,0
17305,0
17306,0
17307,0
17308,1
17309,1
17310,1
17311,1
17312,1
17313,1
17314,1
17315,1
17316,1
17317,1
17318,1
17319,1
17320,1
17321,0
17322,2
17323,1
17324,1
17325,1
17326,1
17327,1
17328,1
17329,1
17330,2
17331,1
17332,1
17333,1
17334,1
17335,1
17336,0
17337,2
17338,0
17339,2
17340,1
17341,0
17342,0
17343,0
17344,0
17345,0
17346,0
17347,0
17348,1
17349,2
17350,2
17351,1
17352,1
17353,1
17354,1
17355,1
17356,1
17357,2
17358,2
17359,2
17360,1
17361,0
17362,1
17363,1
17364,1
17365,1
17366,1
17367,1
17368,1
17369,1
17370,1
17371,1
17372,1
17373,1
17374,0
17375,1
17376,1
17377,1
17378,2
17379,1
17380,0
17381,1
17382,1
17383,0
17384,0
17385,0
17386,1
17387,1
17388,0
17389,0
17390,2
17391,1
17392,1
17393,1
17394,0
17395,2
17396,1
17397,1
17398,1
17399,1
17400,1
17401,1
17402,0
17403,2
17404,0
17405,1
17406,0
17407,2
17408,1
17409,1
17410,0
17411,1
17412,0
17413,1
17414,1
17415,0
17416,0
17417,1
17418,1
17419,0
17420,1
17421,1
17422,1
17423,2
17424,1
17425,1
17426,0
17427,0
17428,1
17429,1
17430,0
17431,1
17432,0
17433,1
17434,1
17435,0
17436,0
17437,0
17438,2
17439,2
17440,1
17441,1
17442,1
17443,0
17444,2
17445,0
17446,1
17447,1
17448,1
17449,1
17450,1
17451,1
17452,1
17453,2
17454,1
17455,1
17456,1
17457,2
17458,1
17459,0
17460,1
17461,1
17462,1
17463,2
17464,1
17465,1
17466,0
17467,0
17468,0
17469,2
17470,1
17471,0
17472,0
17473,0
17474,1
17475,0
17476,2
17477,1
17478,1
17479,0
17480,1
17481,0
17482,2
17483,1
17484,1
17485,1
17486,1
17487,0
17488,0
17489,1
17490,2
17491,2
17492,0
17493,2
17494,1
17495,2
17496,0
17497,0
17498,1
17499,0
17500,2
17501,2
17502,2
17503,3
17504,1
17505,1
17506,2
17507,1
17508,2
17509,1
17510,1
17511,1
17512,1
17513,1
17514,1
17515,1
17516,0
17517,0
17518,0
17519,1
17520,1
17521,0
17522,0
17523,0
17524,1
17525,0
17526,1
17527,0
17528,0
17529,0
17530,0
17531,0
17532,0
17533,1
17534,0
17535,2
17536,1
17537,1
17538,1
17539,1
17540,1
17541,1
17542,1
17543,0
17544,0
17545,0
17546,1
17547,1
17548,0
17549,2
17550,1
17551,1
17552,1
17553,1
17554,0
17555,0
17556,0
17557,1
17558,2
17559,0
17560,1
17561,2
17562,1
17563,0
17564,2
17565,1
17566,0
17567,0
17568,0
17569,0
17570,2
17571,0
17572,1
17573,0
17574,0
17575,0
17576,1
17577,1
17578,1
17579,0
17580,2
17581,0
17582,0
17583,1
17584,1
17585,0
17586,1
17587,0
17588,1
17589,1
17590,1
17591,1
17592,2
17593,1
17594,1
17595,1
17596,1
17597,1
17598,1
17599,1
17600,2
17601,1
17602,1
17603,1
17604,2
17605,1
17606,0
17607,2
17608,1
17609,1
17610,1
17611,1
17612,1
17613,0
17614,1
17615,1
17616,1
17617,2
17618,1
17619,1
17620,1
17621,1
17622,1
17623,1
17624,1
17625,2
17626,1
17627,0
17628,1
17629,1
17630,2
17631,1
17632,2
17633,2
17634,0
17635,0
17636,0
17637,0
17638,0
17639,0
17640,0
17641,0
17642,1
17643,1
17644,1
17645,1
17646,0
17647,1
17648,0
17649,0
17650,0
17651,2
17652,0
17653,0
17654,0
17655,0
17656,0
17657,1
17658,1
17659,1
17660,1
17661,1
17662,1
17663,2
17664,1
17665,1
17666,1
17667,1
17668,0
17669,1
17670,0
17671,0
17672,0
17673,0
17674,0
17675,0
17676,0
17677,0
17678,1
17679,1
17680,1
17681,1
17682,1
17683,1
17684,1
17685,1
17686,2
17687,1
17688,0
17689,0
17690,0
17691,0
17692,0
17693,0
17694,0
17695,1
17696,0
17697,0
17698,0
17699,0
17700,1
17701,0
17702,1
17703,1
17704,0
17705,0
17706,0
17707,1
17708,1
17709,0
17710,0
17711,0
17712,2
17713,2
17714,2
17715,2
17716,0
17717,0
17718,1
17719,2
17720,1
17721,0
17722,0
17723,1
17724,1
17725,1
17726,2
17727,2
17728,0
17729,0
17730,1
17731,1
17732,1
17733,1
17734,1
17735,1
17736,1
17737,0
17738,1
17739,1
17740,0
17741,1
17742,0
17743,0
17744,1
17745,1
17746,0
17747,1
17748,1
17749,1
17750,1
17751,0
17752,0
17753,1
17754,1
17755,1
17756,1
17757,1
17758,1
17759,0
17760,0
17761,0
17762,0
17763,0
17764,0
17765,0
17766,0
17767,0
17768,1
17769,1
17770,1
17771,0
17772,0
17773,2
17774,1
17775,1
17776,0
17777,2
17778,0
17779,0
17780,1
17781,2
17782,1
17783,2
17784,0
17785,2
17786,2
17787,0
17788,2
17789,1
17790,1
17791,0
17792,2
17793,0
17794,0
17795,0
17796,0
17797,2
17798,0
17799,2
17800,0
17801,1
17802,2
17803,1
17804,0
17805,0
17806,1
17807,2
17808,1
17809,2
17810,1
17811,2
17812,1
17813,0
17814,1
17815,1
17816,1
17817,1
17818,0
17819,0
17820,1
17821,1
17822,2
17823,1
17824,3
17825,2
17826,1
17827,1
17828,1
17829,0
17830,1
17831,1
17832,3
17833,2
17834,1
17835,2
17836,0
17837,1
17838,0
17839,0
17840,0
17841,0
17842,1
17843,2
17844,1
17845,2
17846,1
17847,0
17848,0
17849,0
17850,0
17851,1
17852,0
17853,0
17854,1
17855,2
17856,1
17857,1
17858,1
17859,0
17860,1
17861,0
17862,2
17863,1
17864,1
17865,1
17866,1
17867,1
17868,2
17869,1
17870,1
17871,0
17872,1
17873,0
17874,0
17875,1
17876,1
17877,0
17878,2
17879,1
17880,1
17881,2
17882,1
17883,1
17884,1
17885,1
17886,0
17887,0
17888,1
17889,1
17890,1
17891,2
17892,0
17893,0
17894,0
17895,2
17896,0
17897,1
17898,2
17899,0
17900,2
17901,0
17902,0
17903,0
17904,0
17905,1
17906,1
17907,1
17908,0
17909,1
17910,1
17911,1
17912,1
17913,1
17914,1
17915,1
17916,1
17917,1
17918,0
17919,0
17920,1
17921,1
17922,2
17923,0
17924,0
17925,0
17926,0
17927,0
17928,0
17929,1
17930,1
17931,2
17932,2
17933,0
17934,1
17935,1
17936,1
17937,1
17938,1
17939,1
17940,1
17941,1
17942,0
17943,1
17944,0
17945,0
17946,0
17947,2
17948,1
17949,1
17950,2
17951,1
17952,0
17953,1
17954,2
17955,1
17956,1
17957,3
17958,0
17959,1
17960,1
17961,0
17962,1
17963,2
17964,0
17965,2
17966,2
17967,2
17968,1
17969,0
17970,0
17971,0
17972,0
17973,0
17974,1
17975,0
17976,1
17977,0
17978,2
17979,1
17980,0
17981,2
17982,1
17983,2
17984,2
17985,1
17986,2
17987,1
17988,2
17989,2
17990,1
17991,0
17992,1
17993,1
17994,1
17995,1
17996,1
17997,2
17998,1
17999,1
18000,1
18001,1
18002,1
18003,1
18004,1
18005,1
18006,1
18007,1
18008,1
18009,1
18010,1
18011,1
18012,3
18013,1
18014,1
18015,1
18016,1
18017,2
18018,0
18019,1
18020,1
18021,0
18022,1
18023,0
18024,0
18025,0
18026,1
18027,1
18028,0
18029,1
18030,1
18031,0
18032,2
18033,1
18034,1
18035,2
18036,1
18037,0
18038,2
18039,0
18040,0
18041,0
18042,0
18043,1
18044,1
18045,1
18046,0
18047,0
18048,1
18049,2
18050,0
18051,1
18052,0
18053,1
18054,1
18055,1
18056,1
18057,1
18058,1
18059,1
18060,1
18061,0
18062,2
18063,0
18064,0
18065,0
18066,1
18067,0
18068,1
18069,1
18070,0
18071,3
18072,3
18073,1
18074,1
18075,0
18076,1
18077,1
18078,1
18079,1
18080,1
18081,2
18082,1
18083,2
18084,1
18085,0
18086,1
18087,2
18088,1
18089,1
18090,0
18091,1
18092,1
18093,1
18094,1
18095,0
18096,0
18097,2
18098,1
18099,0
18100,1
18101,1
18102,1
18103,0
18104,1
18105,1
18106,1
18107,1
18108,0
18109,1
18110,2
18111,1
18112,1
18113,0
18114,0
18115,0
18116,0
18117,0
18118,0
18119,1
18120,2
18121,0
18122,0
18123,0
18124,0
18125,0
18126,2
18127,0
18128,0
18129,2
18130,1
18131,0
18132,1
18133,1
18134,0
18135,1
18136,1
18137,0
18138,2
18139,1
18140,0
18141,2
18142,0
18143,1
18144,2
18145,1
18146,1
18147,2
18148,1
18149,1
18150,1
18151,1
18152,1
18153,1
18154,1
18155,1
18156,1
18157,1
18158,0
18159,0
18160,0
18161,1
18162,1
18163,1
18164,1
18165,0
18166,1
18167,1
18168,1
18169,0
18170,1
18171,1
18172,1
18173,0
18174,1
18175,0
18176,1
18177,0
18178,0
18179,0
18180,2
18181,1
18182,1
18183,1
18184,0
18185,1
18186,1
18187,0
18188,0
18189,0
18190,0
18191,0
18192,0
18193,2
18194,1
18195,1
18196,1
18197,2
18198,1
18199,1
18200,1
18201,2
18202,1
18203,1
18204,1
18205,1
18206,1
18207,1
18208,0
18209,2
18210,0
18211,2
18212,1
18213,0
18214,1
18215,1
18216,1
18217,1
18218,1
18219,1
18220,1
18221,0
18222,0
18223,0
18224,0
18225,1
18226,0
18227,1
18228,0
18229,0
18230,0
18231,0
18232,1
18233,1
18234,1
18235,0
18236,0
18237,0
18238,0
18239,1
18240,0
18241,0
18242,0
18243,0
18244,1
18245,0
18246,0
18247,0
18248,0
18249,0
18250,0
18251,0
18252,0
18253,0
18254,1
18255,1
18256,2
18257,2
18258,1
18259,1
18260,1
18261,2
18262,1
18263,1
18264,1
18265,2
18266,1
18267,0
18268,0
18269,1
18270,1
18271,2
18272,0
18273,1
18274,1
18275,1
18276,0
18277,0
18278,0
18279,1
18280,2
18281,1
18282,0
18283,1
18284,1
18285,2
18286,1
18287,1
18288,1
18289,1
18290,1
18291,1
18292,1
18293,1
18294,1
18295,1
18296,0
18297,1
18298,2
18299,1
18300,2
18301,1
18302,1
18303,1
18304,3
18305,1
18306,1
18307,0
18308,1
18309,1
18310,1
18311,1
18312,1
18313,1
18314,1
18315,0
18316,2
18317,0
18318,1
18319,1
18320,0
18321,0
18322,2
18323,2
18324,1
18325,0
18326,2
18327,1
18328,0
18329,1
18330,1
18331,1
18332,1
18333,1
18334,1
18335,1
18336,2
18337,1
18338,2
18339,0
18340,1
18341,0
18342,0
18343,1
18344,1
18345,0
18346,0
18347,2
18348,1
18349,1
18350,1
18351,1
18352,1
18353,1
18354,1
18355,0
18356,0
18357,1
18358,2
18359,1
18360,1
18361,0
18362,1
18363,1
18364,1
18365,1
18366,1
18367,1
18368,1
18369,1
18370,1
18371,1
18372,1
18373,1
18374,1
18375,1
18376,1
18377,1
18378,2
18379,1
18380,0
18381,0
18382,1
18383,1
18384,0
18385,0
18386,0
18387,1
18388,0
18389,0
18390,0
18391,2
18392,1
18393,1
18394,2
18395,1
18396,1
18397,1
18398,1
18399,0
18400,1
18401,1
18402,1
18403,1
18404,1
18405,1
18406,1
18407,0
18408,1
18409,1
18410,1
18411,1
18412,1
18413,1
18414,0
18415,0
18416,0
18417,1
18418,0
18419,0
18420,0
18421,0
18422,1
18423,0
18424,1
18425,1
18426,1
18427,1
18428,1
18429,1
18430,1
18431,1
18432,1
18433,1
18434,1
18435,2
18436,2
18437,1
18438,0
18439,1
18440,0
18441,1
18442,1
18443,1
18444,1
18445,0
18446,0
18447,0
18448,1
18449,1
18450,1
18451,2
18452,0
18453,0
18454,1
18455,1
18456,0
18457,1
18458,2
18459,0
18460,1
18461,1
18462,1
18463,1
18464,0
18465,0
18466,0
18467,1
18468,0
18469,1
18470,1
18471,1
18472,1
18473,1
18474,1
18475,0
18476,1
18477,2
18478,1
18479,2
18480,0
18481,0
18482,0
18483,1
18484,1
18485,1
18486,1
18487,1
18488,1
18489,1
18490,1
18491,1
18492,1
18493,1
18494,1
18495,1
18496,1
18497,0
18498,0
18499,1
18500,1
18501,1
18502,0
18503,0
18504,0
18505,0
18506,2
18507,1
18508,1
18509,1
18510,0
18511,0
18512,1
18513,0
18514,2
18515,0
18516,1
18517,1
18518,1
18519,2
18520,1
18521,1
18522,1
18523,1
18524,1
18525,1
18526,1
18527,1
18528,1
18529,1
18530,1
18531,0
18532,2
18533,0
18534,1
18535,1
18536,0
18537,0
18538,0
18539,1
18540,0
18541,0
18542,1
18543,0
18544,1
18545,1
18546,1
18547,0
18548,0
18549,1
18550,1
18551,1
18552,1
18553,1
18554,0
18555,1
18556,0
18557,0
18558,0
18559,0
18560,0
18561,0
18562,0
18563,0
18564,1
18565,1
18566,0
18567,0
18568,2
18569,0
18570,1
18571,0
18572,0
18573,1
18574,0
18575,1
18576,0
18577,0
18578,0
18579,0
18580,1
18581,0
18582,2
18583,1
18584,1
18585,1
18586,1
18587,1
18588,2
18589,1
18590,1
18591,1
18592,1
18593,1
18594,1
18595,1
18596,1
18597,1
18598,2
18599,1
18600,0
18601,0
18602,0
18603,2
18604,0
18605,0
18606,0
18607,0
18608,0
18609,0
18610,0
18611,0
18612,1
18613,1
18614,0
18615,0
18616,0
18617,0
18618,0
18619,1
18620,2
18621,0
18622,0
18623,0
18624,1
18625,1
18626,0
18627,0
18628,2
18629,1
18630,1
18631,0
18632,2
18633,1
18634,1
18635,1
18636,1
18637,1
18638,1
18639,1
18640,1
18641,0
18642,0
18643,1
18644,0
18645,0
18646,0
18647,0
18648,0
18649,0
18650,0
18651,2
18652,2
18653,1
18654,1
18655,1
18656,1
18657,1
18658,0
18659,1
18660,1
18661,1
18662,0
18663,0
18664,2
18665,0
18666,1
18667,2
18668,1
18669,1
18670,1
18671,1
18672,1
18673,1
18674,3
18675,1
18676,1
18677,1
18678,0
18679,2
18680,2
18681,0
18682,1
18683,0
18684,1
18685,1
18686,0
18687,0
18688,0
18689,1
18690,0
18691,0
18692,0
18693,0
18694,0
18695,1
18696,1
18697,1
18698,1
18699,1
18700,3
18701,0
18702,1
18703,0
18704,2
18705,1
18706,1
18707,0
18708,0
18709,1
18710,0
18711,2
18712,2
18713,3
18714,1
18715,1
18716,3
18717,0
18718,2
18719,3
18720,0
18721,1
18722,0
18723,0
18724,1
18725,0
18726,1
18727,0
18728,0
18729,0
18730,1
18731,1
18732,1
18733,3
18734,0
18735,0
18736,1
18737,1
18738,1
18739,1
18740,1
18741,0
18742,1
18743,0
18744,2
18745,0
18746,1
18747,0
18748,1
18749,2
18750,0
18751,1
18752,1
18753,1
18754,1
18755,1
18756,1
18757,1
18758,2
18759,1
18760,1
18761,2
18762,1
18763,1
18764,1
18765,1
18766,1
18767,1
18768,1
18769,2
18770,1
18771,1
18772,1
18773,1
18774,1
18775,0
18776,0
18777,1
18778,1
18779,1
18780,0
18781,1
18782,1
18783,1
18784,2
18785,1
18786,0
18787,2
18788,1
18789,1
18790,1
18791,1
18792,1
18793,1
18794,1
18795,1
18796,1
18797,1
18798,1
18799,1
18800,1
